,公司代號,公司名稱,年份,數量
7474,5907,大洋-KY,105,40
7475,5907,大洋-KY,104,51
7476,5907,大洋-KY,103,58
7477,5907,大洋-KY,102,49
7478,5907,大洋-KY,101,58
7479,5907,大洋-KY,100,0
7480,6005,群益證,109,18
7481,6005,群益證,108,27
7482,6005,群益證,107,20
7483,6005,群益證,106,15
7484,6005,群益證,105,22
7485,6005,群益證,104,23
7486,6005,群益證,103,16
7487,6005,群益證,102,54
7488,6005,群益證,101,61
7489,6005,群益證,100,98
7490,6024,群益期,109,27
7491,6024,群益期,108,31
7492,6024,群益期,107,41
7493,6024,群益期,106,27
7494,6024,群益期,105,24
7495,6024,群益期,104,33
7496,6024,群益期,103,30
7497,6024,群益期,102,27
7498,6024,群益期,101,32
7499,6024,群益期,100,34
7500,6108,競國,109,19
7501,6108,競國,108,26
7502,6108,競國,107,37
7503,6108,競國,106,21
7504,6108,競國,105,25
7505,6108,競國,104,23
7506,6108,競國,103,17
7507,6108,競國,102,32
7508,6108,競國,101,29
7509,6108,競國,100,29
7510,6112,聚碩,109,21
7511,6112,聚碩,108,48
7512,6112,聚碩,107,27
7513,6112,聚碩,106,24
7514,6112,聚碩,105,31
7515,6112,聚碩,104,21
7516,6112,聚碩,103,22
7517,6112,聚碩,102,34
7518,6112,聚碩,101,23
7519,6112,聚碩,100,25
7520,6115,鎰勝,109,26
7521,6115,鎰勝,108,42
7522,6115,鎰勝,107,46
7523,6115,鎰勝,106,40
7524,6115,鎰勝,105,35
7525,6115,鎰勝,104,46
7526,6115,鎰勝,103,28
7527,6115,鎰勝,102,22
7528,6115,鎰勝,101,30
7529,6115,鎰勝,100,19
7530,6116,彩晶,109,29
7531,6116,彩晶,108,36
7532,6116,彩晶,107,30
7533,6116,彩晶,106,39
7534,6116,彩晶,105,44
7535,6116,彩晶,104,62
7536,6116,彩晶,103,55
7537,6116,彩晶,102,53
7538,6116,彩晶,101,78
7539,6116,彩晶,100,69
7540,6117,迎廣,109,16
7541,6117,迎廣,108,23
7542,6117,迎廣,107,27
7543,6117,迎廣,106,12
7544,6117,迎廣,105,7
7545,6117,迎廣,104,11
7546,6117,迎廣,103,8
7547,6117,迎廣,102,7
7548,6117,迎廣,101,10
7549,6117,迎廣,100,9
7550,6120,達運,109,28
7551,6120,達運,108,38
7552,6120,達運,107,20
7553,6120,達運,106,22
7554,6120,達運,105,24
7555,6120,達運,104,72
7556,6120,達運,103,34
7557,6120,達運,102,21
7558,6120,達運,101,19
7559,6120,達運,100,41
7560,6128,上福,109,18
7561,6128,上福,108,19
7562,6128,上福,107,25
7563,6128,上福,106,29
7564,6128,上福,105,21
7565,6128,上福,104,15
7566,6128,上福,103,24
7567,6128,上福,102,27
7568,6128,上福,101,18
7569,6128,上福,100,24
7570,6131,鈞泰,109,0
7571,6131,鈞泰,108,0
7572,6131,鈞泰,107,0
7573,6131,鈞泰,106,0
7574,6131,鈞泰,105,0
7575,6131,鈞泰,104,0
7576,6131,鈞泰,103,0
7577,6131,鈞泰,102,0
7578,6131,鈞泰,101,0
7579,6131,鈞泰,100,0
7580,6133,金橋,109,19
7581,6133,金橋,108,18
7582,6133,金橋,107,19
7583,6133,金橋,106,23
7584,6133,金橋,105,20
7585,6133,金橋,104,20
7586,6133,金橋,103,21
7587,6133,金橋,102,22
7588,6133,金橋,101,34
7589,6133,金橋,100,29
7590,6136,富爾特,109,6
7591,6136,富爾特,108,7
7592,6136,富爾特,107,13
7593,6136,富爾特,106,16
7594,6136,富爾特,105,14
7595,6136,富爾特,104,20
7596,6136,富爾特,103,13
7597,6136,富爾特,102,12
7598,6136,富爾特,101,16
7599,6136,富爾特,100,19
7600,6139,亞翔,109,30
7601,6139,亞翔,108,24
7602,6139,亞翔,107,40
7603,6139,亞翔,106,48
7604,6139,亞翔,105,33
7605,6139,亞翔,104,52
7606,6139,亞翔,103,29
7607,6139,亞翔,102,32
7608,6139,亞翔,101,42
7609,6139,亞翔,100,30
7610,6141,柏承,109,38
7611,6141,柏承,108,44
7612,6141,柏承,107,46
7613,6141,柏承,106,36
7614,6141,柏承,105,44
7615,6141,柏承,104,35
7616,6141,柏承,103,44
7617,6141,柏承,102,42
7618,6141,柏承,101,40
7619,6141,柏承,100,32
7620,6142,友勁,109,32
7621,6142,友勁,108,14
7622,6142,友勁,107,14
7623,6142,友勁,106,23
7624,6142,友勁,105,24
7625,6142,友勁,104,20
7626,6142,友勁,103,24
7627,6142,友勁,102,12
7628,6142,友勁,101,24
7629,6142,友勁,100,29
7630,6152,百一,109,26
7631,6152,百一,108,30
7632,6152,百一,107,29
7633,6152,百一,106,18
7634,6152,百一,105,8
7635,6152,百一,104,23
7636,6152,百一,103,16
7637,6152,百一,102,22
7638,6152,百一,101,27
7639,6152,百一,100,24
7640,6153,嘉聯益,109,21
7641,6153,嘉聯益,108,34
7642,6153,嘉聯益,107,35
7643,6153,嘉聯益,106,21
7644,6153,嘉聯益,105,8
7645,6153,嘉聯益,104,17
7646,6153,嘉聯益,103,22
7647,6153,嘉聯益,102,16
7648,6153,嘉聯益,101,20
7649,6153,嘉聯益,100,35
7650,6155,鈞寶,109,6
7651,6155,鈞寶,108,10
7652,6155,鈞寶,107,14
7653,6155,鈞寶,106,6
7654,6155,鈞寶,105,11
7655,6155,鈞寶,104,14
7656,6155,鈞寶,103,8
7657,6155,鈞寶,102,6
7658,6155,鈞寶,101,12
7659,6155,鈞寶,100,10
7660,6164,華興,109,13
7661,6164,華興,108,42
7662,6164,華興,107,25
7663,6164,華興,106,28
7664,6164,華興,105,39
7665,6164,華興,104,18
7666,6164,華興,103,21
7667,6164,華興,102,33
7668,6164,華興,101,25
7669,6164,華興,100,29
7670,6165,捷泰,109,45
7671,6165,捷泰,108,32
7672,6165,捷泰,107,58
7673,6165,捷泰,106,52
7674,6165,捷泰,105,47
7675,6165,捷泰,104,79
7676,6165,捷泰,103,48
7677,6165,捷泰,102,38
7678,6165,捷泰,101,33
7679,6165,捷泰,100,46
7680,6166,凌華,109,13
7681,6166,凌華,108,25
7682,6166,凌華,107,16
7683,6166,凌華,106,20
7684,6166,凌華,105,25
7685,6166,凌華,104,23
7686,6166,凌華,103,23
7687,6166,凌華,102,30
7688,6166,凌華,101,30
7689,6166,凌華,100,38
7690,6168,宏齊,109,5
7691,6168,宏齊,108,10
7692,6168,宏齊,107,18
7693,6168,宏齊,106,14
7694,6168,宏齊,105,7
7695,6168,宏齊,104,14
7696,6168,宏齊,103,23
7697,6168,宏齊,102,13
7698,6168,宏齊,101,30
7699,6168,宏齊,100,27
7700,6172,互億,109,7
7701,6172,互億,108,12
7702,6172,互億,107,15
7703,6172,互億,106,7
7704,6172,互億,105,12
7705,6172,互億,104,18
7706,6172,互億,103,14
7707,6172,互億,102,17
7708,6172,互億,101,37
7709,6172,互億,100,38
7710,6176,瑞儀,109,43
7711,6176,瑞儀,108,75
7712,6176,瑞儀,107,52
7713,6176,瑞儀,106,72
7714,6176,瑞儀,105,60
7715,6176,瑞儀,104,78
7716,6176,瑞儀,103,47
7717,6176,瑞儀,102,35
7718,6176,瑞儀,101,41
7719,6176,瑞儀,100,60
7720,6177,達麗,109,24
7721,6177,達麗,108,29
7722,6177,達麗,107,34
7723,6177,達麗,106,28
7724,6177,達麗,105,27
7725,6177,達麗,104,33
7726,6177,達麗,103,32
7727,6177,達麗,102,39
7728,6177,達麗,101,26
7729,6177,達麗,100,25
7730,6183,關貿,109,20
7731,6183,關貿,108,11
7732,6183,關貿,107,12
7733,6183,關貿,106,21
7734,6183,關貿,105,18
7735,6183,關貿,104,8
7736,6183,關貿,103,20
7737,6183,關貿,102,14
7738,6183,關貿,101,11
7739,6183,關貿,100,19
7740,6184,大豐電,109,31
7741,6184,大豐電,108,57
7742,6184,大豐電,107,56
7743,6184,大豐電,106,37
7744,6184,大豐電,105,57
7745,6184,大豐電,104,33
7746,6184,大豐電,103,27
7747,6184,大豐電,102,24
7748,6184,大豐電,101,16
7749,6184,大豐電,100,19
7750,6189,豐藝,109,12
7751,6189,豐藝,108,16
7752,6189,豐藝,107,10
7753,6189,豐藝,106,9
7754,6189,豐藝,105,17
7755,6189,豐藝,104,13
7756,6189,豐藝,103,21
7757,6189,豐藝,102,35
7758,6189,豐藝,101,26
7759,6189,豐藝,100,26
7760,6191,精成科,109,35
7761,6191,精成科,108,55
7762,6191,精成科,107,87
7763,6191,精成科,106,71
7764,6191,精成科,105,87
7765,6191,精成科,104,76
7766,6191,精成科,103,53
7767,6191,精成科,102,30
7768,6191,精成科,101,37
7769,6191,精成科,100,56
7770,6192,巨路,109,15
7771,6192,巨路,108,17
7772,6192,巨路,107,15
7773,6192,巨路,106,23
7774,6192,巨路,105,20
7775,6192,巨路,104,15
7776,6192,巨路,103,12
7777,6192,巨路,102,25
7778,6192,巨路,101,26
7779,6192,巨路,100,25
7780,6196,帆宣,109,13
7781,6196,帆宣,108,31
7782,6196,帆宣,107,29
7783,6196,帆宣,106,24
7784,6196,帆宣,105,26
7785,6196,帆宣,104,13
7786,6196,帆宣,103,16
7787,6196,帆宣,102,22
7788,6196,帆宣,101,14
7789,6196,帆宣,100,26
7790,6197,佳必琪,109,16
7791,6197,佳必琪,108,21
7792,6197,佳必琪,107,22
7793,6197,佳必琪,106,16
7794,6197,佳必琪,105,18
7795,6197,佳必琪,104,14
7796,6197,佳必琪,103,13
7797,6197,佳必琪,102,18
7798,6197,佳必琪,101,16
7799,6197,佳必琪,100,45
7800,6201,亞弘電,109,17
7801,6201,亞弘電,108,11
7802,6201,亞弘電,107,16
7803,6201,亞弘電,106,21
7804,6201,亞弘電,105,18
7805,6201,亞弘電,104,16
7806,6201,亞弘電,103,30
7807,6201,亞弘電,102,45
7808,6201,亞弘電,101,44
7809,6201,亞弘電,100,51
7810,6202,盛群,109,16
7811,6202,盛群,108,26
7812,6202,盛群,107,17
7813,6202,盛群,106,20
7814,6202,盛群,105,25
7815,6202,盛群,104,21
7816,6202,盛群,103,28
7817,6202,盛群,102,28
7818,6202,盛群,101,19
7819,6202,盛群,100,22
7820,6205,詮欣,109,28
7821,6205,詮欣,108,12
7822,6205,詮欣,107,19
7823,6205,詮欣,106,24
7824,6205,詮欣,105,16
7825,6205,詮欣,104,10
7826,6205,詮欣,103,23
7827,6205,詮欣,102,18
7828,6205,詮欣,101,23
7829,6205,詮欣,100,25
7830,6206,飛捷,109,13
7831,6206,飛捷,108,18
7832,6206,飛捷,107,19
7833,6206,飛捷,106,12
7834,6206,飛捷,105,13
7835,6206,飛捷,104,20
7836,6206,飛捷,103,21
7837,6206,飛捷,102,12
7838,6206,飛捷,101,14
7839,6206,飛捷,100,19
7840,6209,今國光,109,9
7841,6209,今國光,108,11
7842,6209,今國光,107,13
7843,6209,今國光,106,17
7844,6209,今國光,105,19
7845,6209,今國光,104,9
7846,6209,今國光,103,13
7847,6209,今國光,102,24
7848,6209,今國光,101,16
7849,6209,今國光,100,21
7850,6213,聯茂,109,34
7851,6213,聯茂,108,32
7852,6213,聯茂,107,36
7853,6213,聯茂,106,14
7854,6213,聯茂,105,15
7855,6213,聯茂,104,32
7856,6213,聯茂,103,24
7857,6213,聯茂,102,36
7858,6213,聯茂,101,49
7859,6213,聯茂,100,55
7860,6214,精誠,109,25
7861,6214,精誠,108,25
7862,6214,精誠,107,37
7863,6214,精誠,106,24
7864,6214,精誠,105,30
7865,6214,精誠,104,22
7866,6214,精誠,103,26
7867,6214,精誠,102,30
7868,6214,精誠,101,16
7869,6214,精誠,100,42
7870,6215,和椿,109,21
7871,6215,和椿,108,16
7872,6215,和椿,107,18
7873,6215,和椿,106,18
7874,6215,和椿,105,13
7875,6215,和椿,104,14
7876,6215,和椿,103,14
7877,6215,和椿,102,16
7878,6215,和椿,101,16
7879,6215,和椿,100,34
7880,6216,居易,109,7
7881,6216,居易,108,9
7882,6216,居易,107,13
7883,6216,居易,106,7
7884,6216,居易,105,8
7885,6216,居易,104,17
7886,6216,居易,103,10
7887,6216,居易,102,11
7888,6216,居易,101,25
7889,6216,居易,100,10
7890,6224,聚鼎,109,27
7891,6224,聚鼎,108,19
7892,6224,聚鼎,107,18
7893,6224,聚鼎,106,18
7894,6224,聚鼎,105,16
7895,6224,聚鼎,104,24
7896,6224,聚鼎,103,11
7897,6224,聚鼎,102,12
7898,6224,聚鼎,101,17
7899,6224,聚鼎,100,32
7900,6225,天瀚,109,33
7901,6225,天瀚,108,32
7902,6225,天瀚,107,37
7903,6225,天瀚,106,39
7904,6225,天瀚,105,30
7905,6225,天瀚,104,42
7906,6225,天瀚,103,84
7907,6225,天瀚,102,38
7908,6225,天瀚,101,51
7909,6225,天瀚,100,24
7910,6226,光鼎,109,23
7911,6226,光鼎,108,19
7912,6226,光鼎,107,19
7913,6226,光鼎,106,26
7914,6226,光鼎,105,17
7915,6226,光鼎,104,16
7916,6226,光鼎,103,41
7917,6226,光鼎,102,25
7918,6226,光鼎,101,27
7919,6226,光鼎,100,25
7920,6230,超眾,109,24
7921,6230,超眾,108,18
7922,6230,超眾,107,22
7923,6230,超眾,106,20
7924,6230,超眾,105,13
7925,6230,超眾,104,20
7926,6230,超眾,103,14
7927,6230,超眾,102,16
7928,6230,超眾,101,21
7929,6230,超眾,100,19
7930,6235,華孚,109,42
7931,6235,華孚,108,48
7932,6235,華孚,107,42
7933,6235,華孚,106,41
7934,6235,華孚,105,46
7935,6235,華孚,104,56
7936,6235,華孚,103,55
7937,6235,華孚,102,52
7938,6235,華孚,101,52
7939,6235,華孚,100,78
7940,6239,力成,109,51
7941,6239,力成,108,36
7942,6239,力成,107,42
7943,6239,力成,106,61
7944,6239,力成,105,57
7945,6239,力成,104,38
7946,6239,力成,103,50
7947,6239,力成,102,51
7948,6239,力成,101,77
7949,6239,力成,100,64
7950,6243,迅杰,109,16
7951,6243,迅杰,108,22
7952,6243,迅杰,107,6
7953,6243,迅杰,106,14
7954,6243,迅杰,105,14
7955,6243,迅杰,104,11
7956,6243,迅杰,103,11
7957,6243,迅杰,102,16
7958,6243,迅杰,101,10
7959,6243,迅杰,100,15
7960,6251,定穎,109,30
7961,6251,定穎,108,28
7962,6251,定穎,107,25
7963,6251,定穎,106,15
7964,6251,定穎,105,13
7965,6251,定穎,104,19
7966,6251,定穎,103,18
7967,6251,定穎,102,36
7968,6251,定穎,101,43
7969,6251,定穎,100,27
7970,6257,矽格,109,27
7971,6257,矽格,108,26
7972,6257,矽格,107,28
7973,6257,矽格,106,22
7974,6257,矽格,105,21
7975,6257,矽格,104,24
7976,6257,矽格,103,19
7977,6257,矽格,102,22
7978,6257,矽格,101,17
7979,6257,矽格,100,23
7980,6269,台郡,109,32
7981,6269,台郡,108,38
7982,6269,台郡,107,39
7983,6269,台郡,106,51
7984,6269,台郡,105,48
7985,6269,台郡,104,42
7986,6269,台郡,103,35
7987,6269,台郡,102,45
7988,6269,台郡,101,32
7989,6269,台郡,100,33
7990,6271,同欣電,109,42
7991,6271,同欣電,108,53
7992,6271,同欣電,107,39
7993,6271,同欣電,106,31
7994,6271,同欣電,105,31
7995,6271,同欣電,104,24
7996,6271,同欣電,103,32
7997,6271,同欣電,102,36
7998,6271,同欣電,101,29
7999,6271,同欣電,100,41
8000,6277,宏正,109,45
8001,6277,宏正,108,33
8002,6277,宏正,107,28
8003,6277,宏正,106,38
8004,6277,宏正,105,29
8005,6277,宏正,104,31
8006,6277,宏正,103,28
8007,6277,宏正,102,27
8008,6277,宏正,101,23
8009,6277,宏正,100,23
8010,6278,台表科,109,31
8011,6278,台表科,108,31
8012,6278,台表科,107,28
8013,6278,台表科,106,29
8014,6278,台表科,105,38
8015,6278,台表科,104,44
8016,6278,台表科,103,55
8017,6278,台表科,102,50
8018,6278,台表科,101,60
8019,6278,台表科,100,64
8020,6281,全國電,109,8
8021,6281,全國電,108,12
8022,6281,全國電,107,6
8023,6281,全國電,106,8
8024,6281,全國電,105,12
8025,6281,全國電,104,7
8026,6281,全國電,103,10
8027,6281,全國電,102,15
8028,6281,全國電,101,16
8029,6281,全國電,100,26
8030,6282,康舒,109,39
8031,6282,康舒,108,26
8032,6282,康舒,107,35
8033,6282,康舒,106,29
8034,6282,康舒,105,35
8035,6282,康舒,104,36
8036,6282,康舒,103,37
8037,6282,康舒,102,36
8038,6282,康舒,101,31
8039,6282,康舒,100,31
8040,6283,淳安,109,31
8041,6283,淳安,108,36
8042,6283,淳安,107,38
8043,6283,淳安,106,41
8044,6283,淳安,105,27
8045,6283,淳安,104,26
8046,6283,淳安,103,35
8047,6283,淳安,102,37
8048,6283,淳安,101,27
8049,6283,淳安,100,24
8050,6285,啟��,109,28
8051,6285,啟��,108,27
8052,6285,啟��,107,29
8053,6285,啟��,106,35
8054,6285,啟��,105,31
8055,6285,啟��,104,26
8056,6285,啟��,103,35
8057,6285,啟��,102,16
8058,6285,啟��,101,15
8059,6285,啟��,100,39
8060,6288,聯嘉,109,29
8061,6288,聯嘉,108,27
8062,6288,聯嘉,107,41
8063,6288,聯嘉,106,30
8064,6288,聯嘉,105,27
8065,6288,聯嘉,104,25
8066,6288,聯嘉,103,18
8067,6288,聯嘉,102,26
8068,6288,聯嘉,101,14
8069,6288,聯嘉,100,30
8070,6289,華上,109,27
8071,6289,華上,108,32
8072,6289,華上,107,39
8073,6289,華上,106,25
8074,6289,華上,105,23
8075,6289,華上,104,36
8076,6289,華上,103,28
8077,6289,華上,102,35
8078,6289,華上,101,20
8079,6289,華上,100,26
8080,6405,悅城,109,10
8081,6405,悅城,108,15
8082,6405,悅城,107,6
8083,6405,悅城,106,9
8084,6405,悅城,105,9
8085,6405,悅城,104,8
8086,6405,悅城,103,17
8087,6405,悅城,102,41
8088,6405,悅城,101,0
8089,6405,悅城,100,0
8090,6409,旭隼,109,26
8091,6409,旭隼,108,40
8092,6409,旭隼,107,41
8093,6409,旭隼,106,27
8094,6409,旭隼,105,36
8095,6409,旭隼,104,66
8096,6409,旭隼,103,49
8097,6409,旭隼,102,45
8098,6409,旭隼,101,4
8099,6409,旭隼,100,0
8100,6412,群電,109,29
8101,6412,群電,108,32
8102,6412,群電,107,63
8103,6412,群電,106,50
8104,6412,群電,105,50
8105,6412,群電,104,40
8106,6412,群電,103,38
8107,6412,群電,102,56
8108,6412,群電,101,0
8109,6412,群電,100,0
8110,6414,樺漢,109,36
8111,6414,樺漢,108,59
8112,6414,樺漢,107,69
8113,6414,樺漢,106,74
8114,6414,樺漢,105,74
8115,6414,樺漢,104,27
8116,6414,樺漢,103,38
8117,6414,樺漢,102,24
8118,6414,樺漢,101,0
8119,6414,樺漢,100,0
8120,6415,矽力-KY,109,27
8121,6415,矽力-KY,108,27
8122,6415,矽力-KY,107,28
8123,6415,矽力-KY,106,27
8124,6415,矽力-KY,105,30
8125,6415,矽力-KY,104,39
8126,6415,矽力-KY,103,39
8127,6415,矽力-KY,102,7
8128,6415,矽力-KY,101,0
8129,6415,矽力-KY,100,0
8130,6416,瑞祺電通,109,18
8131,6416,瑞祺電通,108,13
8132,6416,瑞祺電通,107,31
8133,6416,瑞祺電通,106,16
8134,6416,瑞祺電通,105,19
8135,6416,瑞祺電通,104,12
8136,6416,瑞祺電通,103,28
8137,6416,瑞祺電通,102,22
8138,6416,瑞祺電通,101,0
8139,6416,瑞祺電通,100,0
8140,6431,光麗-KY,109,36
8141,6431,光麗-KY,108,45
8142,6431,光麗-KY,107,31
8143,6431,光麗-KY,106,34
8144,6431,光麗-KY,105,32
8145,6431,光麗-KY,104,33
8146,6431,光麗-KY,103,7
8147,6431,光麗-KY,102,0
8148,6431,光麗-KY,101,0
8149,6431,光麗-KY,100,0
8150,6442,光聖,109,28
8151,6442,光聖,108,21
8152,6442,光聖,107,17
8153,6442,光聖,106,16
8154,6442,光聖,105,9
8155,6442,光聖,104,31
8156,6442,光聖,103,20
8157,6442,光聖,102,1
8158,6442,光聖,101,0
8159,6442,光聖,100,0
8160,6443,元晶,109,24
8161,6443,元晶,108,45
8162,6443,元晶,107,33
8163,6443,元晶,106,36
8164,6443,元晶,105,35
8165,6443,元晶,104,43
8166,6443,元晶,103,6
8167,6443,元晶,102,0
8168,6443,元晶,101,0
8169,6443,元晶,100,0
8170,6449,鈺邦,109,18
8171,6449,鈺邦,108,25
8172,6449,鈺邦,107,48
8173,6449,鈺邦,106,21
8174,6449,鈺邦,105,21
8175,6449,鈺邦,104,20
8176,6449,鈺邦,103,33
8177,6449,鈺邦,102,0
8178,6449,鈺邦,101,0
8179,6449,鈺邦,100,0
8180,6451,訊芯-KY,109,33
8181,6451,訊芯-KY,108,25
8182,6451,訊芯-KY,107,48
8183,6451,訊芯-KY,106,33
8184,6451,訊芯-KY,105,25
8185,6451,訊芯-KY,104,41
8186,6451,訊芯-KY,103,0
8187,6451,訊芯-KY,102,0
8188,6451,訊芯-KY,101,0
8189,6451,訊芯-KY,100,0
8190,6452,康友-KY,109,85
8191,6452,康友-KY,108,58
8192,6452,康友-KY,107,48
8193,6452,康友-KY,106,42
8194,6452,康友-KY,105,54
8195,6452,康友-KY,104,38
8196,6452,康友-KY,103,0
8197,6452,康友-KY,102,0
8198,6452,康友-KY,101,0
8199,6452,康友-KY,100,0
8200,6456,GIS-KY,109,27
8201,6456,GIS-KY,108,38
8202,6456,GIS-KY,107,48
8203,6456,GIS-KY,106,62
8204,6456,GIS-KY,105,42
8205,6456,GIS-KY,104,36
8206,6456,GIS-KY,103,0
8207,6456,GIS-KY,102,0
8208,6456,GIS-KY,101,0
8209,6456,GIS-KY,100,0
8210,6464,台數科,109,121
8211,6464,台數科,108,174
8212,6464,台數科,107,86
8213,6464,台數科,106,139
8214,6464,台數科,105,155
8215,6464,台數科,104,123
8216,6464,台數科,103,33
8217,6464,台數科,102,0
8218,6464,台數科,101,0
8219,6464,台數科,100,0
8220,6477,安集,109,25
8221,6477,安集,108,12
8222,6477,安集,107,18
8223,6477,安集,106,24
8224,6477,安集,105,27
8225,6477,安集,104,37
8226,6477,安集,103,13
8227,6477,安集,102,0
8228,6477,安集,101,0
8229,6477,安集,100,0
8230,6491,晶碩,109,15
8231,6491,晶碩,108,27
8232,6491,晶碩,107,12
8233,6491,晶碩,106,15
8234,6491,晶碩,105,12
8235,6491,晶碩,104,12
8236,6491,晶碩,103,0
8237,6491,晶碩,102,0
8238,6491,晶碩,101,0
8239,6491,晶碩,100,0
8240,6504,南六,109,34
8241,6504,南六,108,46
8242,6504,南六,107,22
8243,6504,南六,106,33
8244,6504,南六,105,37
8245,6504,南六,104,27
8246,6504,南六,103,37
8247,6504,南六,102,55
8248,6504,南六,101,46
8249,6504,南六,100,16
8250,6505,台塑化,109,44
8251,6505,台塑化,108,43
8252,6505,台塑化,107,53
8253,6505,台塑化,106,60
8254,6505,台塑化,105,44
8255,6505,台塑化,104,68
8256,6505,台塑化,103,60
8257,6505,台塑化,102,45
8258,6505,台塑化,101,65
8259,6505,台塑化,100,85
8260,6525,捷敏-KY,109,14
8261,6525,捷敏-KY,108,13
8262,6525,捷敏-KY,107,18
8263,6525,捷敏-KY,106,14
8264,6525,捷敏-KY,105,22
8265,6525,捷敏-KY,104,0
8266,6525,捷敏-KY,103,0
8267,6525,捷敏-KY,102,0
8268,6525,捷敏-KY,101,0
8269,6525,捷敏-KY,100,0
8270,6531,愛普,109,37
8271,6531,愛普,108,41
8272,6531,愛普,107,39
8273,6531,愛普,106,42
8274,6531,愛普,105,51
8275,6531,愛普,104,15
8276,6531,愛普,103,0
8277,6531,愛普,102,0
8278,6531,愛普,101,0
8279,6531,愛普,100,0
8280,6533,晶心科,109,21
8281,6533,晶心科,108,26
8282,6533,晶心科,107,24
8283,6533,晶心科,106,18
8284,6533,晶心科,105,18
8285,6533,晶心科,104,11
8286,6533,晶心科,103,0
8287,6533,晶心科,102,0
8288,6533,晶心科,101,0
8289,6533,晶心科,100,0
8290,6541,泰福-KY,109,46
8291,6541,泰福-KY,108,52
8292,6541,泰福-KY,107,42
8293,6541,泰福-KY,106,38
8294,6541,泰福-KY,105,23
8295,6541,泰福-KY,104,2
8296,6541,泰福-KY,103,0
8297,6541,泰福-KY,102,0
8298,6541,泰福-KY,101,0
8299,6541,泰福-KY,100,0
8300,6552,易華電,109,18
8301,6552,易華電,108,16
8302,6552,易華電,107,22
8303,6552,易華電,106,22
8304,6552,易華電,105,27
8305,6552,易華電,104,12
8306,6552,易華電,103,0
8307,6552,易華電,102,0
8308,6552,易華電,101,0
8309,6552,易華電,100,0
8310,6558,興能高,109,27
8311,6558,興能高,108,31
8312,6558,興能高,107,55
8313,6558,興能高,106,13
8314,6558,興能高,105,20
8315,6558,興能高,104,1
8316,6558,興能高,103,0
8317,6558,興能高,102,0
8318,6558,興能高,101,0
8319,6558,興能高,100,0
8320,6573,虹揚-KY,109,49
8321,6573,虹揚-KY,108,34
8322,6573,虹揚-KY,107,43
8323,6573,虹揚-KY,106,17
8324,6573,虹揚-KY,105,0
8325,6573,虹揚-KY,104,0
8326,6573,虹揚-KY,103,0
8327,6573,虹揚-KY,102,0
8328,6573,虹揚-KY,101,0
8329,6573,虹揚-KY,100,0
8330,6579,研揚,109,12
8331,6579,研揚,108,16
8332,6579,研揚,107,22
8333,6579,研揚,106,40
8334,6579,研揚,105,18
8335,6579,研揚,104,0
8336,6579,研揚,103,0
8337,6579,研揚,102,0
8338,6579,研揚,101,0
8339,6579,研揚,100,0
8340,6581,鋼聯,109,19
8341,6581,鋼聯,108,34
8342,6581,鋼聯,107,43
8343,6581,鋼聯,106,41
8344,6581,鋼聯,105,14
8345,6581,鋼聯,104,0
8346,6581,鋼聯,103,0
8347,6581,鋼聯,102,0
8348,6581,鋼聯,101,0
8349,6581,鋼聯,100,0
8350,6582,申豐,109,9
8351,6582,申豐,108,12
8352,6582,申豐,107,8
8353,6582,申豐,106,22
8354,6582,申豐,105,19
8355,6582,申豐,104,0
8356,6582,申豐,103,0
8357,6582,申豐,102,0
8358,6582,申豐,101,0
8359,6582,申豐,100,0
8360,6591,動力-KY,109,51
8361,6591,動力-KY,108,60
8362,6591,動力-KY,107,52
8363,6591,動力-KY,106,54
8364,6591,動力-KY,105,1
8365,6591,動力-KY,104,0
8366,6591,動力-KY,103,0
8367,6591,動力-KY,102,0
8368,6591,動力-KY,101,0
8369,6591,動力-KY,100,0
8370,6592,和潤企業,109,19
8371,6592,和潤企業,108,50
8372,6592,和潤企業,107,13
8373,6592,和潤企業,106,0
8374,6592,和潤企業,105,0
8375,6592,和潤企業,104,0
8376,6592,和潤企業,103,0
8377,6592,和潤企業,102,0
8378,6592,和潤企業,101,0
8379,6592,和潤企業,100,0
8380,6598,ABC-KY,109,37
8381,6598,ABC-KY,108,54
8382,6598,ABC-KY,107,59
8383,6598,ABC-KY,106,38
8384,6598,ABC-KY,105,0
8385,6598,ABC-KY,104,0
8386,6598,ABC-KY,103,0
8387,6598,ABC-KY,102,0
8388,6598,ABC-KY,101,0
8389,6598,ABC-KY,100,0
8390,6605,帝寶,109,11
8391,6605,帝寶,108,24
8392,6605,帝寶,107,21
8393,6605,帝寶,106,25
8394,6605,帝寶,105,37
8395,6605,帝寶,104,25
8396,6605,帝寶,103,32
8397,6605,帝寶,102,36
8398,6605,帝寶,101,21
8399,6605,帝寶,100,30
8400,6625,必應,109,18
8401,6625,必應,108,21
8402,6625,必應,107,23
8403,6625,必應,106,24
8404,6625,必應,105,0
8405,6625,必應,104,0
8406,6625,必應,103,0
8407,6625,必應,102,0
8408,6625,必應,101,0
8409,6625,必應,100,0
8410,6641,基士德-KY,109,31
8411,6641,基士德-KY,108,19
8412,6641,基士德-KY,107,11
8413,6641,基士德-KY,106,0
8414,6641,基士德-KY,105,0
8415,6641,基士德-KY,104,0
8416,6641,基士德-KY,103,0
8417,6641,基士德-KY,102,0
8418,6641,基士德-KY,101,0
